"","rollcall_id","decision_summary","decision_date","rollcall_subject","session_id","legislator_id","legislator_name","legislator_state","legislator_party","legislator_vote","number_bill","year_bill","ano"
"4792","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178857","Jorge Solla","BA","PT","Obstrucao","897","2019",2020
"4793","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160619","Jose Nunes","BA","PSD",NA,"897","2019",2020
"4794","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74554","Jose Rocha","BA","PL","Nao","897","2019",2020
"4795","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","92102","Leur Lomanto Junior","BA","DEM",NA,"897","2019",2020
"4796","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","139285","Lidice da Mata","BA","PSB","Nao","897","2019",2020
"4797","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204558","Marcelo Nilo","BA","PSB",NA,"897","2019",2020
"4798","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","150418","Marcio Marinho","BA","Republican",NA,"897","2019",2020
"4799","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178858","Mario Negromonte Jr.","BA","PP","Nao","897","2019",2020
"4800","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204573","Otto Alencar Filho","BA","PSD","Nao","897","2019",2020
"4801","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204553","Pastor Sargento Isidorio","BA","Avante","Nao","897","2019",2020
"4802","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178860","Paulo Azi","BA","DEM",NA,"897","2019",2020
"4803","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204565","Professora Dayane Pimentel","BA","PSL","Sim","897","2019",2020
"4804","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204567","Raimundo Costa","BA","PL",NA,"897","2019",2020
"4805","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178861","Ronaldo Carletto","BA","PP",NA,"897","2019",2020
"4806","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","73808","Sergio Brito","BA","PSD","Nao","897","2019",2020
"4807","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","197438","Tito","BA","Avante","Nao","897","2019",2020
"4808","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178863","Uldurico Junior","BA","PROS",NA,"897","2019",2020
"4809","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160610","Valmir Assuncao","BA","PT","Obstrucao","897","2019",2020
"4810","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160569","Waldenor Pereira","BA","PT","Nao","897","2019",2020
"4811","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204559","Ze Neto","BA","PT",NA,"897","2019",2020
"4812","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74646","Aecio Neves","MG","PSDB",NA,"897","2019",2020
"4813","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204545","Ale Silva","MG","PSL","Sim","897","2019",2020
"4814","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204515","Andre Janones","MG","Avante","Nao","897","2019",2020
"4815","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204520","Junio Amaral","MG","PSL",NA,"897","2019",2020
"4816","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204490","Charlles Evangelista","MG","PSL","Nao","897","2019",2020
"4817","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204512","Delegado Marcelo Freitas","MG","PSL","Nao","897","2019",2020
"4818","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160588","Diego Andrade","MG","PSD",NA,"897","2019",2020
"4819","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160599","Dimas Fabiano","MG","PP",NA,"897","2019",2020
"4820","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160758","Domingos Savio","MG","PSDB",NA,"897","2019",2020
"4821","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204518","Dr. Frederico","MG","Patriota","Nao","897","2019",2020
"4822","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74655","Eduardo Barbosa","MG","PSDB",NA,"897","2019",2020
"4823","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","161550","Emidinho Madeira","MG","PSB","Nao","897","2019",2020
"4824","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160640","Eros Biondini","MG","PROS","Nao","897","2019",2020
"4825","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204482","Euclydes Pettersen","MG","PSC","Nao","897","2019",2020
"4826","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","141427","Fabio Ramalho","MG","MDB","Nao","897","2019",2020
"4827","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204510","Franco Cartafina","MG","PP","Nao","897","2019",2020
"4828","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204494","Fred Costa","MG","Patriota",NA,"897","2019",2020
"4829","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204491","Gilberto Abramo","MG","Republican",NA,"897","2019",2020
"4830","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204539","Hercilio Coelho Diniz","MG","MDB",NA,"897","2019",2020
"4831","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204508","Igor Timo","MG","Podemos",NA,"897","2019",2020
"4832","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","73586","Julio Delgado","MG","PSB","Nao","897","2019",2020
"4833","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","98057","Lafayette de Andrada","MG","Republican",NA,"897","2019",2020
"4834","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204547","Leo Motta","MG","PSL","Nao","897","2019",2020
"4835","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74156","Leonardo Monteiro","MG","PT",NA,"897","2019",2020
"4836","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74585","Lincoln Portela","MG","PL","Nao","897","2019",2020
"4837","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204523","Lucas Gonzalez","MG","Novo","Sim","897","2019",2020
"4838","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160510","Luis Tibe","MG","Avante","Nao","897","2019",2020
"4839","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","146788","Marcelo Aro","MG","PP","Nao","897","2019",2020
"4840","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","171619","Margarida Salomao","MG","PT",NA,"897","2019",2020
"4841","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74158","Mario Heringer","MG","PDT",NA,"897","2019",2020
"4842","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74749","Mauro Lopes","MG","MDB","Nao","897","2019",2020
"4843","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178895","Misael Varella","MG","PSD","Nao","897","2019",2020
"4844","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178896","Newton Cardoso Jr","MG","MDB","Nao","897","2019",2020
"4845","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74159","Odair Cunha","MG","PT",NA,"897","2019",2020
"4846","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160556","Padre Joao","MG","PT",NA,"897","2019",2020
"4847","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74160","Patrus Ananias","MG","PT","Obstrucao","897","2019",2020
"4848","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","141516","Paulo Abi-Ackel","MG","PSDB",NA,"897","2019",2020
"4849","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204492","Paulo Guedes","MG","PT",NA,"897","2019",2020
"4850","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204524","Pinheirinho","MG","PP","Nao","897","2019",2020
"4851","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74161","Reginaldo Lopes","MG","PT",NA,"897","2019",2020
"4852","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","141531","Rodrigo de Castro","MG","PSDB",NA,"897","2019",2020
"4853","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204480","Rogerio Correia","MG","PT","Obstrucao","897","2019",2020
"4854","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","92776","Stefano Aguiar","MG","PSD","Nao","897","2019",2020
"4855","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","177282","Subtenente Gonzaga","MG","PDT",NA,"897","2019",2020
"4856","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204519","Tiago Mitraud","MG","Novo",NA,"897","2019",2020
"4857","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204483","Vilson da Fetaemg","MG","PSB","Nao","897","2019",2020
"4858","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160518","Weliton Prado","MG","PROS","Nao","897","2019",2020
"4859","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160632","Ze Silva","MG","Solidaried",NA,"897","2019",2020
"4860","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204517","Ze Vitor","MG","PL",NA,"897","2019",2020
"4861","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204356","Amaro Neto","ES","Republican","Nao","897","2019",2020
"4862","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204355","Da Vitoria","ES","Cidadania",NA,"897","2019",2020
"4863","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","81297","Dra. Soraya Manato","ES","PSL","Nao","897","2019",2020
"4864","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178871","Evair Vieira de Melo","ES","PP","Nao","897","2019",2020
"4865","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204371","Felipe Rigoni","ES","PSB","Nao","897","2019",2020
"4866","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178873","Helder Salomao","ES","PT","Obstrucao","897","2019",2020
"4867","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160534","Lauriete","ES","PL","Nao","897","2019",2020
"4868","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","66179","Norma Ayub","ES","DEM","Nao","897","2019",2020
"4869","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178874","Sergio Vidigal","ES","PDT",NA,"897","2019",2020
"4870","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160511","Alessandro Molon","RJ","PSB","Nao","897","2019",2020
"4871","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178833","Alexandre Serfiotis","RJ","PSD","Nao","897","2019",2020
"4872","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","160512","Aureo Ribeiro","RJ","Solidaried","Nao","897","2019",2020
"4873","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","73701","Benedita da Silva","RJ","PT","Obstrucao","897","2019",2020
"4874","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204460","Carlos Jordy","RJ","PSL","Nao","897","2019",2020
"4875","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","141439","Chico D`Angelo","RJ","PDT","Nao","897","2019",2020
"4876","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204476","Chiquinho Brazao","RJ","Avante","Nao","897","2019",2020
"4877","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204462","Chris Tonietto","RJ","PSL","Nao","897","2019",2020
"4878","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204440","Christino Aureo","RJ","PP",NA,"897","2019",2020
"4879","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178939","Clarissa Garotinho","RJ","PROS",NA,"897","2019",2020
"4880","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204454","Daniel Silveira","RJ","PSL","Nao","897","2019",2020
"4881","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204459","Daniela do Waguinho","RJ","MDB","Nao","897","2019",2020
"4882","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204451","Delegado Antonio Furtado","RJ","PSL","Abstencao","897","2019",2020
"4883","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204450","Dr. Luiz Antonio Teixeira Jr.","RJ","PP",NA,"897","2019",2020
"4884","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204477","Felicio Laterca","RJ","PSL","Nao","897","2019",2020
"4885","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204447","Flordelis","RJ","PSD","Nao","897","2019",2020
"4886","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","115746","Gelson Azevedo","RJ","PL",NA,"897","2019",2020
"4887","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","152605","Glauber Braga","RJ","PSOL",NA,"897","2019",2020
"4888","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204456","Gutemberg Reis","RJ","MDB","Nao","897","2019",2020
"4889","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204444","Helio Lopes","RJ","PSL",NA,"897","2019",2020
"4890","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","141450","Hugo Leal","RJ","PSD",NA,"897","2019",2020
"4891","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74848","Jandira Feghali","RJ","PCdoB",NA,"897","2019",2020
"4892","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204457","Juninho do Pneu","RJ","DEM",NA,"897","2019",2020
"4893","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","196358","Lourival Gomes","RJ","PSL","Nao","897","2019",2020
"4894","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204448","Luiz Antonio Correa","RJ","PL","Nao","897","2019",2020
"4895","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204455","Luiz Lima","RJ","PSL","Sim","897","2019",2020
"4896","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204458","Major Fabiana","RJ","PSL","Nao","897","2019",2020
"4897","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204433","Marcelo Calero","RJ","Cidadania","Sim","897","2019",2020
"4898","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","76874","Marcelo Freixo","RJ","PSOL",NA,"897","2019",2020
"4899","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204452","Marcio Labre","RJ","PSL",NA,"897","2019",2020
"4900","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204441","Otoni de Paula","RJ","PSC",NA,"897","2019",2020
"4901","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204461","Paulo Ganime","RJ","Novo","Sim","897","2019",2020
"4902","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","133968","Paulo Ramos","RJ","PDT",NA,"897","2019",2020
"4903","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","122158","Pedro Paulo","RJ","DEM","Nao","897","2019",2020
"4904","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204446","Professor Joziel","RJ","PSL","Nao","897","2019",2020
"4905","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","74693","Rodrigo Maia","RJ","DEM","Art. 17","897","2019",2020
"4906","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178945","Rosangela Gomes","RJ","Republican","Nao","897","2019",2020
"4907","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204442","Gurgel","RJ","PSL","Nao","897","2019",2020
"4908","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178946","Soraya Santos","RJ","PL",NA,"897","2019",2020
"4909","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","178947","Sostenes Cavalcante","RJ","DEM",NA,"897","2019",2020
"4910","MPV-897-2019-10","Suprimido o texto. Sim: 20; nao: 243; abstencao: 1; total: 264.","18/2/2020","DTQ 8 - PSD - ART. 55 DO PLV","17046","204464","Taliria Petrone","RJ","PSOL",NA,"897","2019",2020
